x1L,y1L,x2L,y2L,x1R,y1R,x2R,y2R,g1
26,349,263,0,1351,349,678,0,0.093824676251859
61,349,293,0,1340,349,702,0,0.076395536725347
83,349,318,0,1379,349,761,0,0.074905972888128
113,349,345,0,1370,349,751,0,0.058540773920777
121,349,363,0,1357,349,716,0,0.035370793068815
141,349,384,0,1398,349,776,0,0.035370793068815
163,349,400,0,1408,349,799,0,0.018598765073503
118,349,373,0,1404,349,820,0,0.009513270866245
130,349,377,0,1435,349,837,0,-0.003318790917814
135,349,391,0,1425,349,834,0,-0.003318790917814
144,349,392,0,1452,349,847,0,-0.012669377408191
142,349,399,0,1407,349,831,0,-0.017984117513021
125,349,386,0,1415,349,834,0,-0.015499537562342
100,349,373,0,1410,349,834,0,-0.015499537562342
205,349,451,0,1449,349,842,0,-0.0077482710982
122,349,385,0,1416,349,836,0,-0.000775667177824
99,349,372,0,1417,349,837,0,-0.010334506751615
78,349,353,0,1448,349,846,0,-0.010334506751615
110,349,374,0,1439,349,844,0,-0.016503907216464
112,349,372,0,1434,349,841,0,-0.03490363569352
139,349,395,0,1461,349,857,0,-0.019161111149932
136,349,392,0,1411,349,846,0,-0.030873747387346
186,349,442,0,1446,349,872,0,-0.030873747387346
181,349,440,0,1475,349,882,0,-0.022535064246048
178,349,434,0,1392,349,834,0,-0.024490604915346
171,349,430,0,1371,349,815,0,0.003126742884647
162,349,423,0,1333,349,790,0,-0.012449370185965
156,349,418,0,1377,349,802,0,-0.000896861491546
149,349,415,0,1344,349,798,0,-7.01058538090207E-05
140,349,411,0,1351,349,803,0,-0.005462040405026
133,349,412,0,1386,349,818,0,-0.00589817820831
133,349,407,0,1389,349,814,0,0.001321685162755
130,349,406,0,1354,349,797,0,0.000784848827982
115,349,403,0,1371,349,785,0,0.000784848827982
127,349,395,0,1375,349,818,0,0.001424489876943
121,349,388,0,1380,349,822,0,0.001424489876943
121,349,386,0,1399,349,812,0,0.001424489876943
99,349,386,0,1283,349,749,0,0.013103521819723
99,349,383,0,1181,349,674,0,0.012213857419621
112,349,356,0,1283,349,690,0,0.015161635687079
85,349,368,0,1352,349,737,0,0.015161635687079
89,349,363,0,1340,349,734,0,0.016813033128942
81,349,371,0,1301,349,708,0,0.019262969045339
101,349,350,0,1230,349,647,0,0.019262969045339
121,349,338,0,1220,349,635,0,0.01993316075041
127,349,325,0,1150,349,565,0,0.035866437757576
128,349,319,0,1190,349,557,0,0.036014832578895
111,349,330,0,1210,349,521,0,0.036014832578895
106,349,308,0,1086,349,416,0,0.074534304913994
90,349,292,0,1087,349,433,0,0.069601731200619
110,349,212,0,1123,349,411,0,0.040321237060916
98,349,198,0,1082,349,396,0,0.07223734072745
81,349,237,0,1066,349,345,0,0.07223734072745
80,349,198,0,1202,349,406,0,0.076470794157983
76,349,177,0,1012,349,327,0,0.024102616262721
50,349,149,0,1162,349,332,0,0.024102616262721
59,349,87,0,1285,349,360,0,-0.029311947832435
38,349,86,0,1268,349,352,0,0.016088660452825
19,349,85,0,1270,349,385,0,0.037630118965314
0,0,0,0,1446,349,378,0,0.037630118965314
0,0,0,0,1469,349,261,0,0.137008771108267
0,0,0,0,1341,349,210,0,0.137008771108267
0,0,0,0,1371,349,195,0,0.151645411931003
0,0,0,0,1368,349,170,0,0.167201026974702
0,0,0,0,1308,349,166,0,0.167201026974702
0,0,0,0,1273,349,178,0,0.169735429988973
0,0,0,0,1210,349,184,0,0.162085457242857
0,0,0,0,1236,349,148,0,0.182672485166388
0,0,0,0,1366,349,68,0,0.196232706241696
0,0,0,0,1242,349,144,0,0.178560292828945
0,0,0,0,1167,349,115,0,0.192864607930282
0,0,0,0,1270,349,91,0,0.212704250021105
0,0,0,0,1294,349,53,0,0.212704250021105
0,0,0,0,1102,349,92,0,0.246279154871279
0,0,0,0,1115,349,62,0,0.246279154871279
0,0,0,0,1092,349,77,0,0.252783813272536
0,0,0,0,1161,349,62,0,0.222556038429509
0,0,0,0,1038,349,96,0,0.222556038429509
0,0,0,0,1053,349,59,0,0.220086178038702
0,0,0,0,1074,349,46,0,0.265198982989957
0,0,0,0,1083,349,40,0,0.271807305811215
0,0,0,0,1013,349,58,0,0.269352372406233
0,0,0,0,1157,349,-17,0,0.266347822145975
0,0,0,0,1083,349,27,0,0.266347822145975
0,0,0,0,1157,349,33,0,0.270158667776118
0,0,0,0,1086,349,73,0,0.22025588807281
0,0,0,0,1114,349,63,0,0.22025588807281
0,0,0,0,1078,349,111,0,0.256782807500984
0,0,0,0,1103,349,84,0,0.256742446627087
0,0,0,0,1105,349,113,0,0.256742446627087
0,0,0,0,1127,349,89,0,0.251636005092699
0,0,0,0,1072,349,132,0,0.20805009614683
0,0,0,0,1174,349,110,0,0.201431923379474
0,0,0,0,1170,349,100,0,0.24683386754546
0,0,0,0,1137,349,102,0,0.240179645155601
0,0,0,0,1142,349,151,0,0.239470382826021
0,0,0,0,1126,349,167,0,0.239470382826021
0,0,0,0,1149,349,138,0,0.236091748462757
0,0,0,0,1142,349,197,0,0.233916811836698
0,0,0,0,1167,349,209,0,0.224717304592135
0,0,0,0,1250,349,176,0,0.224717304592135
0,0,0,0,1134,349,238,0,0.22052957336915
0,0,0,0,1191,349,238,0,0.211890863911763
0,0,0,0,1161,349,236,0,0.211890863911763
0,0,0,0,1198,349,293,0,0.205524694668055
0,0,0,0,1197,349,233,0,0.205524694668055
0,0,0,0,1178,349,303,0,0.187083090086975
0,0,0,0,1260,349,324,0,0.199693248575217
-4564,349,89,0,1265,349,303,0,0.197265235507017
-6671,349,118,0,1279,349,357,0,0.197265235507017
-5410,349,126,0,1179,349,322,0,0.164902609537093
-6313,349,195,0,1267,349,358,0,0.151302022931648
-5921,349,268,0,1254,349,397,0,0.151302022931648
-5030,349,335,0,1212,349,382,0,0.139503937595519
-6222,349,433,0,1287,349,479,0,0.139503937595519
-6431,349,534,0,1283,349,493,0,0.224105923509069
-6167,349,588,0,1233,349,486,0,0.20687685773692
-1112,349,480,0,1244,349,492,0,0.204191737628324
-582,349,441,0,1293,349,596,0,0.189188062962133
-491,349,441,0,1227,349,538,0,0.160464758867195
-283,349,494,0,1351,349,662,0,0.140379688722957
-469,349,721,0,1358,349,684,0,0.113005173997103
-418,349,674,0,1382,349,676,0,0.113005173997103
-604,349,829,0,1486,349,694,0,0.077534418141988
-662,349,897,0,1470,349,693,0,0.071312034118213
-1404,349,1161,0,1456,349,697,0,0.071312034118213
-4285,349,1766,0,1719,349,708,0,0.05156495475157
-3084,349,1586,0,1621,349,714,0,0.07248131833735
-5216,349,2218,0,1615,349,730,0,0.07248131833735
-4258,349,2144,0,1741,349,725,0,0.044549458976511
-2027,349,1486,0,1663,349,754,0,0.044549458976511
-2580,349,1782,0,1524,349,708,0,0.01792630300356
-1305,349,1346,0,1916,349,465,0,0.015681739540128
-2268,349,2123,0,1449,349,717,0,-0.014300965119262
-418,349,1009,0,1528,349,790,0,-0.005897072655654
-98,349,338,0,1503,349,828,0,-0.02697459531881
-151,349,364,0,1459,349,851,0,-0.037369700730256
-124,349,342,0,1443,349,863,0,-0.03019302438297
-821,349,137,0,1407,349,868,0,-0.03019302438297
-844,349,135,0,1367,349,861,0,0.013036418358052
-3810,349,7224,0,1541,349,600,0,0.042247981631342
-928,349,18976,0,1461,349,647,0,0.038726160675733
-911,349,108,0,1406,349,876,0,0.038726160675733
-2427,349,406,0,1477,349,825,0,0.038726160675733
-880,349,135,0,1470,349,888,0,0.035719315360906
-945,349,111,0,1487,349,896,0,-0.002239273841437
-664,349,460,0,1537,349,886,0,0.000814921920423
-1002,349,425,0,1576,349,885,0,0.000814921920423
-1584,349,456,0,1542,349,929,0,-0.029108651399554
-860,349,171,0,1678,349,893,0,-0.021650128767585
-873,349,165,0,1735,349,927,0,0.012042219177132
-1444,349,869,0,4354,349,-798,0,-0.020136336661057
-1301,349,1129,0,3861,349,-656,0,-0.020136336661057
-343,349,410,0,4914,349,-2245,0,-0.028556827227048
51,349,935,0,4105,349,-2254,0,-0.028556827227048
271,349,766,0,3962,349,-2258,0,-0.078621177260608
-59,349,664,0,3286,349,-3570,0,-0.097938373946506
40,349,545,0,1985,349,-1965,0,-0.062303861977154
41,349,625,0,1768,349,-143,0,-0.062303861977154
294,349,479,0,1696,349,1003,0,-0.086572931685674
287,349,470,0,1647,349,976,0,-0.063850367499553
319,349,475,0,1708,349,995,0,-0.076135146689853
273,349,443,0,1707,349,989,0,-0.080949424780192
236,349,402,0,1658,349,955,0,-0.07207595486429
241,349,407,0,1598,349,925,0,-0.049072656555405
320,349,477,0,1579,349,896,0,-0.026593731430008
304,349,460,0,1560,349,881,0,-0.026593731430008
288,349,449,0,1516,349,849,0,-0.004095650979697
264,349,437,0,1485,349,839,0,-0.000672351784265
246,349,426,0,1480,349,818,0,-0.000672351784265
238,349,419,0,1459,349,788,0,-0.008696878160756
225,349,411,0,1458,349,810,0,-0.00387202909943
216,349,403,0,1456,349,816,0,0.007359292607464
201,349,394,0,1428,349,807,0,0.007359292607464
191,349,393,0,1422,349,772,0,0.023911384042519
170,349,386,0,1408,349,769,0,0.023911384042519
158,349,384,0,1464,349,810,0,0.018409655143895
157,349,379,0,1394,349,793,0,0.014586274677398
145,349,377,0,1400,349,782,0,0.022143349083435
143,349,379,0,1376,349,789,0,0.022143349083435
136,349,376,0,1436,349,825,0,0.027183279468241
133,349,377,0,1381,349,799,0,0.061230071574321
129,349,381,0,1374,349,791,0,0.01516667548142
135,349,386,0,1380,349,794,0,0.013274520868407
143,349,394,0,1362,349,787,0,0.012277877076704
144,349,397,0,1401,349,811,0,0.00592670906068
146,349,402,0,1425,349,833,0,0.00637764031238
159,349,410,0,1437,349,834,0,0.00637764031238
157,349,411,0,1423,349,829,0,0.003244532485077
154,349,408,0,1372,349,807,0,0.001603047110714
176,349,410,0,1386,349,817,0,-0.005222141670043
164,349,412,0,1337,349,771,0,-0.005222141670043
157,349,404,0,1357,349,777,0,-0.003794984470055
157,349,404,0,1393,349,810,0,0.017657584721546
153,349,401,0,1306,349,751,0,0.017657584721546
139,349,405,0,1355,349,777,0,0.005360998248331
152,349,383,0,1408,349,797,0,-0.000866731029869
142,349,379,0,1278,349,698,0,0.013248342037839
151,349,366,0,1414,349,784,0,0.043128049455528
166,349,344,0,1302,349,728,0,0.043128049455528
169,349,336,0,1292,349,702,0,0.038933227725679
158,349,336,0,1314,349,697,0,0.028550242210165
148,349,339,0,1318,349,716,0,0.028550242210165
137,349,335,0,1238,349,612,0,0.043033568966977
142,349,324,0,1179,349,593,0,0.047295948869099
135,349,319,0,1171,349,556,0,0.047858225589045
132,349,312,0,1258,349,595,0,0.047858225589045
152,349,264,0,1063,349,482,0,0.074827616303872
143,349,258,0,1261,349,534,0,0.074827616303872
141,349,254,0,1179,349,527,0,0.116057242742111
143,349,246,0,1160,349,496,0,0.029759986023714
131,349,242,0,1197,349,496,0,0.039556902128226
125,349,239,0,1096,349,453,0,0.050540158270258
124,349,228,0,990,349,358,0,0.064168136758586
105,349,229,0,1016,349,345,0,0.064168136758586
108,349,166,0,1123,349,387,0,0.063920655161181
94,349,157,0,1119,349,382,0,0.062502787585544
92,349,144,0,1115,349,403,0,0.039342408991071
67,349,148,0,997,349,358,0,0.039342408991071
54,349,149,0,1025,349,382,0,-0.069693425037316
31,349,107,0,1130,349,409,0,-0.069693425037316
10,349,55,0,1210,349,421,0,0.116338654403639
-10,349,30,0,1273,349,478,0,0.116338654403639
0,0,0,0,1281,349,452,0,0.129103210501443
0,0,0,0,1287,349,404,0,0.146734062533176
0,0,0,0,1283,349,396,0,0.146734062533176
0,0,0,0,1258,349,401,0,0.156670888778524
0,0,0,0,1297,349,405,0,0.156670888778524
0,0,0,0,1279,349,369,0,0.159478121026072
0,0,0,0,1249,349,444,0,0.159478121026072
0,0,0,0,1319,349,372,0,0.16210584974854
0,0,0,0,1239,349,402,0,0.163550393932063
0,0,0,0,1282,349,385,0,0.168755648810605
0,0,0,0,1256,349,403,0,0.168755648810605
0,0,0,0,1247,349,386,0,0.170006877832175
0,0,0,0,1253,349,346,0,0.173883506835165
0,0,0,0,1173,349,373,0,0.17480365226685
0,0,0,0,1243,349,391,0,0.171675106942879
0,0,0,0,1267,349,364,0,0.171675106942879
0,0,0,0,1197,349,407,0,0.168582974921389
0,0,0,0,1246,349,409,0,0.164559505018814
0,0,0,0,1291,349,428,0,0.160777854886672
0,0,0,0,1260,349,409,0,0.15713708052173
0,0,0,0,1206,349,456,0,0.15713708052173
0,0,0,0,1236,349,434,0,0.152075089600062
0,0,0,0,1252,349,426,0,0.150688285723804
0,0,0,0,1269,349,460,0,0.14900673106503
0,0,0,0,1253,349,433,0,0.147578435953574
0,0,0,0,1275,349,449,0,0.194673541079967
0,0,0,0,1291,349,467,0,0.189983582813797
-5,349,11,0,1275,349,460,0,0.189983582813797
-2,349,34,0,1308,349,483,0,0.170405471250351
-7,349,59,0,1262,349,468,0,0.153415547983248
3,349,84,0,1186,349,464,0,0.153415547983248
8,349,109,0,1118,349,410,0,-0.072548483949265
27,349,138,0,1098,349,428,0,-0.072548483949265
45,349,122,0,1087,349,371,0,0.026582524978938
48,349,99,0,883,349,244,0,0.026582524978938
46,349,113,0,1168,349,392,0,0.026582524978938
46,349,100,0,1116,349,389,0,0.057452127238761
39,349,111,0,1266,349,456,0,0.059759925000988
29,349,121,0,1176,349,441,0,-0.067223911697683
19,349,131,0,1150,349,355,0,-0.067223911697683
14,349,61,0,1546,349,503,0,0.053185962529228
12,349,43,0,1585,349,513,0,0.156644888645344
-6,349,29,0,1633,349,493,0,0.156644888645344
0,0,0,0,1669,349,480,0,0.182427351019876
0,0,0,0,1481,349,506,0,0.157159173522537
0,0,0,0,1594,349,511,0,0.152256386352633
0,0,0,0,1583,349,513,0,0.152256386352633
0,0,0,0,1574,349,540,0,0.191949181297367
0,0,0,0,1559,349,568,0,0.186842437289746
0,0,0,0,1618,349,579,0,0.134287185375123
0,0,0,0,1495,349,589,0,0.127450448613275
-22,349,83,0,1580,349,581,0,0.124022955631689
-15,349,109,0,1502,349,502,0,0.124022955631689
4,349,57,0,1796,349,529,0,0.140266708297081
1,349,38,0,1592,349,500,0,0.140266708297081
0,349,60,0,1481,349,424,0,0.144207711883596
0,349,79,0,1535,349,505,0,0.012728024261901
-4,349,97,0,1402,349,435,0,0.125731717666514
-2,349,23,0,1616,349,488,0,0.140745356934849
8,349,13,0,1694,349,511,0,0.140745356934849
0,0,0,0,1747,349,561,0,0.160961286353742
0,0,0,0,1601,349,473,0,0.160961286353742
0,0,0,0,1546,349,476,0,0.153212917466768
0,0,0,0,1641,349,510,0,0.161194761650228
0,0,0,0,1596,349,576,0,0.198624369335643
0,0,0,0,1647,349,610,0,0.198624369335643
0,0,0,0,1592,349,546,0,0.151443258860377
0,0,0,0,1610,349,565,0,0.146236578944984
0,0,0,0,1623,349,616,0,0.145432842797187
-19,349,66,0,1443,349,513,0,0.145432842797187
-10,349,88,0,1482,349,495,0,0.119838240152297
-5,349,42,0,1481,349,493,0,0.119838240152297
13,349,53,0,1592,349,497,0,0.15693340079288
19,349,59,0,1532,349,385,0,-0.030087255109053
22,349,78,0,1800,349,393,0,-0.030087255109053
23,349,99,0,1623,349,382,0,-0.006852025594549
23,349,114,0,1497,349,358,0,-0.006852025594549
4,349,113,0,1443,349,322,0,0.019646195446073
-3,349,65,0,1502,349,400,0,0.118260485341481
5,349,19,0,1593,349,395,0,0.155214425730686
-14,349,27,0,1490,349,427,0,0.165104777527112
0,0,0,0,1485,349,417,0,0.165104777527112
0,0,0,0,1586,349,443,0,0.16079968522466
0,0,0,0,1545,349,448,0,0.16079968522466
0,0,0,0,1490,349,450,0,0.193109056252411
-3,349,7,0,1524,349,482,0,0.193109056252411
-4,349,31,0,1532,349,496,0,0.15901469018084
1,349,56,0,1424,349,470,0,-0.006634992137063
-3,349,74,0,1372,349,420,0,-0.006634992137063
1,349,100,0,1374,349,459,0,0.015892532936521
4,349,117,0,1272,349,388,0,0.015892532936521
7,349,36,0,1391,349,425,0,0.10836644960188
12,349,30,0,1355,349,417,0,0.148839529094127
-1,349,40,0,1287,349,408,0,0.145712457280509
-4,349,56,0,1269,349,379,0,0.185198438974194
-7,349,75,0,1269,349,385,0,0.193381068948565
-5,349,94,0,1216,349,429,0,0.115812692042069
-13,349,47,0,1193,349,433,0,0.14795033948378
9,349,32,0,1182,349,419,0,0.080956600661118
8,349,50,0,1245,349,420,0,0.080956600661118
10,349,71,0,1192,349,415,0,-0.011979813569526
12,349,90,0,1207,349,430,0,-0.011979813569526
1,349,103,0,1164,349,383,0,0.001001023747076
-3,349,106,0,1196,349,372,0,0.119939473723346
4,349,9,0,1210,349,330,0,0.119939473723346
0,0,0,0,1177,349,379,0,0.133383919538489
0,0,0,0,1189,349,365,0,0.167840653706332
0,0,0,0,1171,349,351,0,0.167102076669296
0,0,0,0,1161,349,421,0,0.167102076669296
0,0,0,0,1187,349,394,0,0.207491022135569
0,0,0,0,1204,349,427,0,0.156506748340887
0,0,0,0,1198,349,459,0,0.156506748340887
-13,349,40,0,1211,349,458,0,0.108467320606673
-8,349,59,0,1188,349,451,0,0.145050025054308
-3,349,81,0,1185,349,427,0,0.008603923387116
1,349,106,0,1159,349,431,0,0.02232630748411
0,349,118,0,1177,349,441,0,0.141728095818333
10,349,28,0,1201,349,406,0,0.14168414799212
-4,349,36,0,1183,349,404,0,0.15921445319075
-13,349,49,0,1172,349,404,0,0.160387960184267
-18,349,70,0,1175,349,371,0,0.160387960184267
0,0,0,0,1159,349,415,0,0.19613414033277
0,0,0,0,1184,349,387,0,0.19613414033277
1,349,64,0,1217,349,471,0,0.155131501382378
3,349,40,0,1209,349,453,0,0.166570572712449
12,349,66,0,1208,349,430,0,0.166570572712449
12,349,87,0,1204,349,437,0,-0.010153430632531
19,349,111,0,1171,349,441,0,-0.010153430632531
22,349,131,0,1132,349,383,0,0.000140107604962
17,349,50,0,1195,349,403,0,0.063715357383874
11,349,41,0,1183,349,393,0,0.165111737504945
8,349,50,0,1178,349,371,0,0.152455067234183
-1,349,59,0,1187,349,360,0,0.152455067234183
-8,349,77,0,1210,349,364,0,0.037249914345928
-7,349,87,0,1198,349,383,0,0.037249914345928
0,0,0,0,1136,349,347,0,0.158460306291442
4,349,15,0,1258,349,397,0,0.146298695705102
-4,349,29,0,1209,349,416,0,0.146298695705102
-9,349,45,0,1205,349,399,0,0.148593852798455
-8,349,64,0,1208,349,375,0,0.148593852798455
-6,349,87,0,1218,349,389,0,0.028724013957091
0,349,109,0,1221,349,412,0,0.116582174363562
14,349,42,0,1256,349,415,0,0.139756522868387
3,349,37,0,1232,349,441,0,0.139756522868387
0,349,56,0,1240,349,411,0,0.093514495929562
-2,349,71,0,1276,349,436,0,0.144267681777308
0,349,91,0,1220,349,422,0,0.011504565533994
8,349,108,0,1191,349,419,0,0.141512729062748
3,349,123,0,1226,349,434,0,0.141512729062748
7,349,26,0,1257,349,471,0,0.105653323747026
-4,349,36,0,1240,349,464,0,0.105653323747026
-13,349,48,0,1242,349,451,0,0.156486038187006
0,0,0,0,1252,349,460,0,0.156486038187006
0,0,0,0,1227,349,474,0,0.198429518871146
0,0,0,0,1239,349,450,0,0.198429518871146
8,349,26,0,1285,349,472,0,0.140180709523568
11,349,48,0,1254,349,518,0,0.140180709523568
0,349,65,0,1246,349,502,0,-0.011337364344807
11,349,88,0,1236,349,499,0,-0.011337364344807
11,349,115,0,1228,349,469,0,0.014281763923298
7,349,86,0,1265,349,479,0,0.014281763923298
20,349,38,0,1277,349,505,0,0.033052444264941
18,349,44,0,1244,349,453,0,0.108184750789514
-3,349,51,0,1293,349,456,0,0.108184750789514
0,0,0,0,1274,349,420,0,0.173106534767608
0,0,0,0,1352,349,438,0,0.173106534767608
0,0,0,0,1471,349,529,0,0.172557596183677
0,0,0,0,1452,349,566,0,0.198166885488934
0,0,0,0,1538,349,485,0,0.198166885488934
0,0,0,0,1514,349,479,0,0.154134469199446
0,0,0,0,1459,349,506,0,0.148557582136722
0,0,0,0,1487,349,523,0,0.13509702437909
0,0,0,0,1444,349,557,0,0.13509702437909
0,349,36,0,1618,349,599,0,0.131763537965744
7,349,42,0,1587,349,533,0,0.131763537965744
10,349,65,0,1467,349,472,0,0.079005832028542
7,349,83,0,1376,349,469,0,-0.026784598168141
11,349,106,0,1280,349,445,0,-0.010078553172463
20,349,118,0,1320,349,475,0,0.116171444200887
11,349,52,0,1464,349,433,0,0.111646553416183
2,349,29,0,1570,349,551,0,0.111646553416183
0,0,0,0,1495,349,501,0,0.141911175286645
0,0,0,0,1458,349,454,0,0.107980207917704
0,0,0,0,1525,349,520,0,0.156925684853205
0,0,0,0,1569,349,557,0,0.155774667959035
0,0,0,0,1563,349,536,0,0.183235193464141
0,0,0,0,1441,349,544,0,0.183235193464141
0,0,0,0,1499,349,554,0,0.118597739501353
0,0,0,0,1544,349,567,0,0.134171050831121
0,0,0,0,1543,349,605,0,0.135224832412923
0,0,0,0,1355,349,502,0,0.187887988364578
0,0,0,0,1562,349,599,0,0.142303193943283
11,349,29,0,1555,349,612,0,0.142303193943283
2,349,49,0,1435,349,578,0,0.170096748284225
6,349,75,0,1191,349,438,0,-0.019920100200437
15,349,99,0,1218,349,459,0,0.008031380590243
18,349,123,0,1169,349,470,0,0.008031380590243
17,349,79,0,1256,349,448,0,-0.033174383870123
28,349,60,0,1323,349,439,0,0.046018972967073
8,349,47,0,1307,349,480,0,0.126114431628347
8,349,56,0,1345,349,492,0,0.035887155047937
-8,349,68,0,1289,349,452,0,0.084462447331365
0,0,0,0,1295,349,420,0,0.100902311202851
0,0,0,0,1432,349,476,0,0.170802325100741
0,0,0,0,1340,349,486,0,0.161710579316629
0,0,0,0,1307,349,421,0,0.107179852569339
0,0,0,0,1313,349,444,0,0.135033546496766
0,0,0,0,1366,349,424,0,0.147436738207742
0,0,0,0,1333,349,432,0,0.12729923944466
0,0,0,0,1388,349,486,0,0.12729923944466
0,0,0,0,1362,349,466,0,0.184075657453592
0,0,0,0,1377,349,462,0,0.175212600548064
0,0,0,0,1379,349,475,0,0.125284856040279
0,0,0,0,1327,349,499,0,0.125284856040279
0,0,0,0,1185,349,364,0,0.125688481573501
0,0,0,0,1306,349,425,0,0.17683725452575
13,349,24,0,1387,349,453,0,0.12796101387405
14,349,45,0,1352,349,392,0,0.080976682117843
0,349,62,0,1232,349,356,0,0.080976682117843
-1,349,80,0,1065,349,329,0,-0.023953980052849
-6,349,99,0,1098,349,402,0,0.111562464541933
-1,349,108,0,1141,349,360,0,0.111562464541933
8,349,19,0,1339,349,443,0,0.13893618191373
-7,349,24,0,1353,349,446,0,0.098109793356707
0,0,0,0,1389,349,462,0,0.096008301723405
0,0,0,0,1307,349,437,0,0.123430752511236
0,0,0,0,1307,349,426,0,0.126331037139195
0,0,0,0,1292,349,428,0,0.180197272721571
0,0,0,0,1353,349,429,0,0.180197272721571
0,0,0,0,1324,349,441,0,0.178915992728097
